Year,LEA,LEA Name,INDIANMale,INDIANFemale,ASIANMale,ASIANFemale,HISPANICMale,HISPANICFemale,BLACKMale,BLACKFemale,WHITEMale,WHITEFemale,Total,TWO OR MORE RACESMale,TWO OR MORE RACESFemale,PACIFICISLANDMale,PACIFICISLANDFemale
2021,580,Martin County Schools,2,0,17,5,134,103,692,702,453,434,2647,44,55,4,2
2021,590,McDowell County Schools,6,5,34,23,431,382,87,111,2338,2050,5702,117,115,3,0
2021,600,Charlotte-Mecklenburg County Schools,150,145,5194,5064,19359,18726,25884,25455,18347,17747,140073,1921,1916,79,86
2021,610,Mitchell County Schools,0,0,4,8,119,103,5,2,758,709,1739,13,18,0,0
2021,620,Montgomery County Schools,5,0,33,23,680,630,368,344,657,663,3549,84,57,4,1
2021,630,Moore County Schools,60,54,74,64,965,901,956,888,4068,3632,12376,374,324,9,7
2021,640,Nash-Rocky Mount Schools,35,42,71,63,991,966,3793,3701,2132,1970,14299,260,263,4,8
2021,650,New Hanover County Schools,43,30,208,203,2169,1958,2223,2091,7617,7012,24721,575,574,13,5
2021,660,Northampton County Schools,0,3,2,0,30,31,561,482,79,55,1292,29,20,0,0
2021,670,Onslow County Schools,56,42,169,147,2148,2053,2311,2174,7346,7185,26140,1231,1181,55,42
2021,680,Orange County Schools,3,9,46,59,928,868,498,489,1955,1689,7008,227,237,0,0
2021,690,Pamlico County Schools,5,2,3,1,50,56,116,113,369,358,1175,48,54,0,0
2021,700,Pasquotank County Schools,5,5,27,20,228,256,1117,1108,898,829,4782,160,127,1,1
2021,710,Pender County Schools,11,7,17,28,780,730,621,550,3197,2968,9360,217,232,1,1
2021,720,Perquimans County Schools,0,1,1,2,29,25,193,191,513,543,1576,41,37,0,0
2021,730,Person County Schools,11,9,7,7,241,243,686,671,1110,998,4272,134,155,0,0
2021,740,Pitt County Schools,27,21,199,171,1455,1401,5290,5193,4194,3824,22971,616,551,17,12
2021,750,Polk County Schools,0,0,4,4,131,129,66,47,800,790,2073,44,57,1,0
2021,760,Randolph County Schools,24,31,171,153,1482,1486,299,271,5559,5027,15173,353,307,4,6
2021,761,Asheboro City Schools,3,2,32,34,1144,1054,329,322,656,637,4448,121,112,1,1
2021,770,Richmond County Schools,100,98,33,27,446,449,1220,1140,1384,1322,6624,210,183,7,5
2021,780,Robeson County Schools,4302,4181,82,54,2003,1961,2414,2334,1202,1119,20742,549,508,24,9
2021,790,Rockingham County Schools,9,3,27,29,870,786,1078,1016,3310,3165,10996,350,345,3,5
2021,800,Rowan-Salisbury County Schools,20,16,92,76,1883,1792,1658,1584,5146,4708,18004,512,505,5,7
2021,681,Chapel-Hill/Carrboro City Schools,6,8,840,764,1024,1035,660,674,3072,2851,11789,447,407,1,0
2021,810,Rutherford County Schools,6,6,14,11,390,348,470,416,2761,2421,7382,247,289,1,2
2021,820,Sampson County Schools,33,32,8,7,1658,1568,661,641,1479,1284,7667,127,164,2,3
2021,821,Clinton City Schools,37,39,7,15,524,499,534,510,320,306,2905,50,61,1,2
2021,830,Scotland County Schools,458,402,38,18,110,84,1295,1259,764,636,5380,141,163,5,7
2021,840,Stanly County Schools,12,9,110,137,366,396,625,542,2858,2680,8230,257,231,4,3
2021,850,Stokes County Schools,2,10,9,3,148,148,91,80,2469,2304,5489,103,121,1,0
2021,860,Surry County Schools,4,3,11,8,908,890,82,71,2545,2427,7133,92,92,0,0
2021,861,Elkin City Schools,0,0,6,7,135,119,22,20,424,421,1218,37,27,0,0
2021,862,Mount Airy City Schools,0,1,14,14,194,175,71,53,542,494,1642,56,28,0,0
2021,870,Swain County Schools,178,203,6,5,61,54,8,1,614,622,1858,49,56,1,0
2021,880,Transylvania County Schools,5,5,4,9,175,169,75,66,1262,1227,3190,88,102,2,1
2021,890,Tyrrell County Schools,0,1,3,4,55,62,92,80,123,85,549,18,25,0,1
2021,900,Union County Schools,39,27,1163,1166,3916,3800,2495,2343,12162,11180,39934,807,812,14,10
2021,910,Vance County Schools,4,1,26,34,412,393,1705,1669,320,318,5071,94,93,2,0
2021,920,Wake County Schools,220,174,8295,8123,14970,14382,18163,17325,36444,34169,158546,3039,3070,83,89
2021,930,Warren County Schools,53,72,2,5,76,79,566,566,135,103,1735,37,39,1,1
2021,940,Washington County Schools,1,0,2,5,49,39,457,427,38,50,1103,18,17,0,0
2021,950,Watauga County Schools,7,8,33,44,221,207,35,22,1885,1880,4472,64,63,2,1
2021,960,Wayne County Schools,14,10,107,83,2341,2170,3150,2843,3125,2780,17352,337,366,11,15
2021,970,Wilkes County Schools,4,7,24,16,678,654,154,140,3209,3124,8509,246,253,0,0
2021,980,Wilson County Schools,13,8,78,68,1127,1132,2370,2251,1568,1413,10404,186,179,7,4
2021,990,Yadkin County Schools,5,3,7,9,707,644,75,60,1764,1526,4963,81,79,2,1
2021,995,Yancey County Schools,4,4,1,1,153,130,2,4,849,735,1905,14,7,0,1
2021,295,Innovative School District,29,33,0,0,6,4,43,55,3,4,206,12,17,0,0
2022,10,Alamance-Burlington Schools,23,37,160,168,3202,3059,2740,2639,4444,4052,21917,716,656,10,11
2022,20,Alexander County Schools,0,1,35,32,248,254,106,80,1773,1678,4415,99,105,0,4
2022,30,Alleghany County Schools,1,1,0,1,160,165,6,4,494,463,1327,13,16,0,3
2022,40,Anson County Schools,6,3,28,26,91,115,807,816,460,441,2924,65,65,0,1
2022,50,Ashe County Schools,1,2,6,4,182,168,8,8,1170,1112,2714,23,30,0,0
2022,60,Avery County Schools,0,3,3,9,136,123,4,3,807,675,1812,23,24,2,0
2022,70,Beaufort County Schools,6,3,12,10,516,516,943,896,1283,1251,5773,176,159,2,0
2022,80,Bertie County Schools,2,3,2,3,20,22,731,719,100,77,1750,34,37,0,0
2022,90,Bladen County Schools,46,36,3,2,414,385,716,681,667,682,3831,84,113,1,1
2022,100,Brunswick County Schools,31,32,47,35,1049,989,906,857,4083,3759,12629,400,427,9,5
2022,110,Buncombe County Schools,33,35,134,146,2230,2190,779,717,7434,7257,22079,504,517,57,46
2022,111,Asheville City Schools,6,2,14,17,165,191,400,361,1327,1291,4121,147,163,20,17
2022,120,Burke County Schools,9,8,374,310,1165,1007,267,223,3652,3529,11290,376,348,10,12
2022,130,Cabarrus County Schools,53,57,1545,1448,3146,3124,3867,3726,7622,7145,33464,839,846,17,29
2022,132,Kannapolis City Schools,8,6,25,31,1003,957,735,722,776,739,5379,200,174,1,2
2022,140,Caldwell County Schools,3,4,42,54,689,660,298,283,4140,3892,10663,330,260,5,3
2022,150,Camden County Schools,1,1,7,6,50,53,66,73,754,727,1872,74,59,0,1
2022,160,Carteret County Schools,13,10,38,37,417,407,185,178,3138,2916,7854,247,233,19,16
2022,170,Caswell County Schools,4,1,6,2,88,108,405,391,570,493,2174,54,52,0,0
2022,180,Catawba County Schools,3,6,541,527,1391,1337,433,405,4912,4692,15280,507,518,5,3
2022,181,Hickory City Schools,2,0,102,94,523,487,375,382,728,699,3774,178,190,6,8
2022,182,Newton-Conover City Schools,0,1,116,120,415,400,166,146,630,548,2798,133,123,0,0
2022,190,Chatham County Schools,10,5,63,55,1418,1362,473,511,2325,2149,8828,213,230,8,6
2022,200,Cherokee County Schools,8,10,8,9,104,106,21,32,1238,1183,2853,70,62,2,0
2022,210,Edenton-Chowan County Schools,0,0,3,1,97,94,399,368,417,382,1845,35,49,0,0
2022,220,Clay County Schools,4,3,0,3,52,44,5,1,550,500,1192,12,16,1,1
2022,230,Cleveland County Schools,8,5,44,45,520,509,1941,1779,4223,3911,13905,458,454,4,4
2022,240,Columbus County Schools,95,110,5,6,323,294,727,699,1331,1213,5033,114,108,4,4
2022,241,Whiteville City Schools,12,11,3,5,127,123,405,411,418,380,2046,78,73,0,0
2022,250,Craven County Schools,11,12,304,281,829,771,1708,1549,3055,2882,12470,494,527,22,25
2022,260,Cumberland County Schools,360,331,418,506,3750,3595,11182,10698,6496,6168,48117,2187,2174,126,126
2022,270,Currituck County Schools,2,1,13,16,220,175,91,87,1717,1622,4359,208,202,1,4
2022,280,Dare County Schools,1,0,19,15,484,474,37,54,1931,1808,5101,151,126,1,0
2022,290,Davidson County Schools,23,25,120,126,1065,982,366,312,7293,6735,17752,372,326,2,5
2022,291,Lexington City Schools,5,1,47,53,507,518,448,488,300,262,2928,148,144,1,6
2022,292,Thomasville City Schools,4,2,7,12,434,373,384,418,174,185,2175,77,103,1,1
2022,300,Davie County Schools,8,4,21,32,486,469,212,185,2277,2010,5984,129,151,0,0
2022,310,Duplin County Schools,55,42,22,14,2190,2058,1015,982,1462,1330,9429,127,124,5,3
2022,320,Durham County Schools,28,19,302,290,5463,5255,6206,6286,3172,2832,31360,733,753,11,10
2022,330,Edgecombe County Schools,2,6,4,3,338,314,1592,1468,715,673,5347,110,118,1,3
2022,340,Forsyth County Schools,42,32,669,677,7671,7254,7654,7496,9196,8667,52022,1324,1265,45,30
2022,350,Franklin County Schools,14,18,19,29,951,916,1166,1229,1615,1493,7918,246,218,1,3
2022,360,Gaston County Schools,29,27,237,199,2603,2575,3616,3567,7784,7344,29704,891,795,20,17
2022,370,Gates County Schools,0,1,0,0,20,23,206,203,451,435,1437,59,38,1,0
2022,380,Graham County Schools,110,88,4,1,19,32,2,3,465,392,1124,5,3,0,0
2022,390,Granville County Schools,7,7,15,18,762,747,1209,1126,1296,1141,6684,185,171,0,0
2022,400,Greene County Schools,2,4,6,2,462,464,490,494,398,345,2734,38,29,0,0
2022,410,Guilford County Schools,110,115,2424,2194,6103,5963,14472,13940,9872,9234,67817,1660,1622,55,53
2022,420,Halifax County Schools,81,60,2,3,39,43,844,849,31,37,2062,32,30,7,4
2022,421,Roanoke Rapids City Schools,5,2,33,23,109,112,416,304,773,708,2594,45,61,3,0
2022,422,Weldon City Schools,1,0,0,1,3,6,327,307,8,10,679,3,11,1,1
2022,430,Harnett County Schools,69,54,59,60,2502,2363,2490,2364,4170,3925,19449,699,644,29,21
2022,440,Haywood County Schools,16,22,21,25,305,301,27,34,2908,2685,6557,114,95,0,4
2022,450,Henderson County Schools,10,9,74,78,1823,1678,234,223,4034,3885,12728,278,295,56,51
2022,460,Hertford County Schools,7,10,12,6,69,61,970,912,128,141,2390,28,36,6,4
2022,470,Hoke County Schools,330,312,36,31,1109,1004,1537,1421,1007,978,8623,447,374,15,22
2022,480,Hyde County Schools,0,0,0,0,61,71,49,46,130,101,471,6,7,0,0
2022,490,Iredell-Statesville Schools,12,15,323,319,1650,1653,1415,1340,6466,6112,20499,608,562,10,14
2022,491,Mooresville City Schools,10,9,55,58,370,375,541,504,1828,1710,5896,222,211,2,1
2022,500,Jackson County Schools,126,112,22,28,338,292,21,19,1185,1148,3466,87,87,1,0
2022,510,Johnston County Schools,58,55,155,157,5247,5073,3223,3161,9453,8798,37332,999,932,12,9
2022,520,Jones County Schools,0,0,0,0,66,69,160,147,232,228,976,38,36,0,0
2022,530,Lee County Schools,16,15,25,25,1829,1791,925,886,1661,1562,9159,201,213,3,7
2022,540,Lenoir County Schools,4,8,50,33,644,637,1880,1882,1381,1344,8202,188,145,2,4
2022,550,Lincoln County Schools,7,11,48,57,716,694,382,317,4316,3964,11119,324,280,0,3
2022,560,Macon County Schools,5,12,11,16,496,447,18,14,1719,1543,4416,63,69,1,2
2022,570,Madison County Schools,2,0,2,3,59,49,3,3,1010,950,2137,33,23,0,0
2022,580,Martin County Schools,1,0,17,5,134,108,661,672,437,412,2556,54,49,4,2
2022,590,McDowell County Schools,6,6,33,20,447,378,85,103,2296,2015,5663,146,124,3,1
2022,600,Charlotte-Mecklenburg County Schools,136,131,5048,4860,20438,19589,25816,25159,17692,17063,140404,2127,2170,87,88
2022,610,Mitchell County Schools,1,2,4,7,122,99,8,3,740,706,1727,12,22,1,0
2022,620,Montgomery County Schools,4,2,36,27,661,614,357,305,657,615,3451,97,69,4,3
2022,630,Moore County Schools,51,42,80,64,1034,937,902,871,4164,3793,12751,415,385,8,5
2022,640,Nash-Rocky Mount Schools,36,38,62,62,1039,999,3798,3693,2045,1881,14222,287,271,4,7
2022,650,New Hanover County Schools,47,27,202,193,2223,2030,2199,2023,7630,7006,24843,652,585,17,9
2022,660,Northampton County Schools,0,3,2,0,26,34,544,470,74,45,1252,30,23,1,0
2022,670,Onslow County Schools,52,44,158,155,2274,2144,2328,2153,7628,7432,27095,1331,1292,56,48
2022,680,Orange County Schools,2,9,48,64,974,886,485,515,1890,1711,7119,249,285,1,0
2022,681,Chapel-Hill/Carrboro City Schools,4,7,796,704,984,1045,667,638,2974,2746,11406,431,409,1,0
2022,690,Pamlico County Schools,7,2,2,2,55,57,102,110,368,360,1168,49,54,0,0
2022,700,Pasquotank County Schools,4,5,29,21,251,269,1112,1094,820,822,4715,160,124,2,2
2022,710,Pender County Schools,14,11,21,36,857,812,620,515,3483,3225,10104,246,259,4,1
2022,720,Perquimans County Schools,0,1,1,4,32,30,195,196,530,553,1622,36,44,0,0
2022,730,Person County Schools,9,8,7,9,245,263,665,642,1121,1016,4282,144,150,2,1
2022,740,Pitt County Schools,25,24,188,169,1504,1425,5430,5296,4188,3800,23302,642,585,15,11
2022,750,Polk County Schools,0,0,7,5,124,140,62,48,765,774,2028,44,58,1,0
2022,760,Randolph County Schools,20,30,176,164,1510,1521,315,263,5342,5013,15038,354,321,3,6
2022,761,Asheboro City Schools,3,3,23,29,1149,1085,351,315,624,599,4429,123,123,1,1
2022,770,Richmond County Schools,98,97,37,22,445,450,1239,1152,1361,1319,6651,225,193,7,6
2022,780,Robeson County Schools,4006,3890,72,51,2124,2040,2460,2347,1149,1058,20383,587,566,25,8
2022,790,Rockingham County Schools,7,5,21,30,886,797,1084,1031,3218,3050,10878,364,379,2,4
2022,800,Rowan-Salisbury County Schools,26,21,80,73,1966,1881,1731,1654,4873,4459,17902,585,541,4,8
2022,810,Rutherford County Schools,5,5,14,11,414,369,443,400,2740,2417,7355,251,282,1,3
2022,820,Sampson County Schools,33,39,11,9,1713,1577,685,650,1411,1252,7681,138,154,4,5
2022,821,Clinton City Schools,30,36,7,12,565,547,492,481,308,288,2889,60,62,0,1
2022,830,Scotland County Schools,446,403,34,17,112,92,1274,1268,697,622,5295,157,167,3,3
2022,840,Stanly County Schools,12,9,104,141,396,433,642,556,2831,2649,8280,255,248,3,1
2022,850,Stokes County Schools,1,5,13,3,160,151,70,76,2474,2239,5422,113,116,1,0
2022,860,Surry County Schools,1,4,13,12,913,874,80,72,2488,2431,7097,108,101,0,0
2022,861,Elkin City Schools,0,2,5,12,133,121,16,23,455,436,1261,31,27,0,0
2022,862,Mount Airy City Schools,0,1,13,13,215,184,72,48,553,506,1698,58,35,0,0
2022,870,Swain County Schools,162,193,7,8,58,55,8,2,629,585,1844,69,67,0,1
2022,880,Transylvania County Schools,3,4,5,9,184,181,71,58,1301,1228,3258,96,114,3,1
2022,890,Tyrrell County Schools,0,0,2,4,64,63,80,79,110,75,513,13,22,0,1
2022,900,Union County Schools,41,34,1312,1337,4042,3952,2459,2375,11971,11062,40342,876,856,11,14
2022,910,Vance County Schools,2,1,19,29,421,397,1724,1659,305,309,5067,97,101,3,0
2022,920,Wake County Schools,217,182,8750,8546,15322,14612,18067,17252,35713,33572,158654,3131,3109,88,93
2022,930,Warren County Schools,47,66,1,6,82,73,559,561,121,112,1711,42,40,1,0
2022,940,Washington County Schools,1,0,1,4,41,39,435,398,41,46,1040,16,18,0,0
2022,950,Watauga County Schools,9,8,39,45,230,211,36,22,1884,1861,4562,103,110,2,2
2022,960,Wayne County Schools,17,11,109,84,2382,2268,3134,2874,2999,2792,17402,331,375,12,14
2022,970,Wilkes County Schools,4,7,19,16,708,676,148,142,3046,3041,8305,242,256,0,0
2022,980,Wilson County Schools,12,8,60,65,1158,1168,2323,2188,1512,1397,10289,197,188,8,5
2022,990,Yadkin County Schools,4,4,9,5,676,633,80,67,1779,1580,5013,86,88,1,1
2022,995,Yancey County Schools,4,2,1,0,159,138,2,3,861,736,1934,17,10,0,1
2022,295,Innovative School District,34,33,1,1,4,4,38,48,3,4,197,11,16,0,0
2020,700,Pasquotank County Schools,5,6,27,23,247,271,1151,1100,1015,938,5217,239,191,2,2
2020,710,Pender County Schools,16,6,20,31,748,719,668,561,3237,2956,9557,284,307,1,3
2020,720,Perquimans County Schools,1,1,0,3,36,24,198,189,500,536,1626,74,63,1,0
2020,730,Person County Schools,11,11,8,7,226,224,723,666,1151,990,4312,138,157,0,0
2020,740,Pitt County Schools,29,19,182,168,1505,1391,5245,5101,4371,3960,23509,802,711,15,10
2020,750,Polk County Schools,1,0,0,3,145,126,60,49,799,777,2106,66,79,1,0
2020,760,Randolph County Schools,28,26,160,140,1547,1458,330,278,5749,5177,15785,462,418,5,7
2020,761,Asheboro City Schools,4,3,36,34,1143,1106,327,310,651,630,4558,163,148,2,1
2020,770,Richmond County Schools,115,109,31,22,449,453,1264,1160,1521,1413,7008,244,215,8,4
2020,780,Robeson County Schools,4402,4264,75,48,1994,1933,2471,2262,1318,1243,21359,675,640,22,12
2020,790,Rockingham County Schools,11,8,34,26,897,814,1045,966,3386,3240,11568,593,537,4,7
2020,800,Rowan-Salisbury County Schools,23,18,100,74,1864,1793,1663,1611,5421,4955,18742,629,579,4,8
2020,810,Rutherford County Schools,4,3,16,12,365,341,482,435,2859,2517,7593,264,292,1,2
2020,820,Sampson County Schools,33,30,10,8,1709,1562,716,678,1560,1384,8003,144,162,2,5
2020,821,Clinton City Schools,36,39,7,14,487,484,548,522,353,337,2938,45,65,1,0
2020,830,Scotland County Schools,449,419,41,22,103,95,1288,1271,847,713,5589,164,164,6,7
2020,840,Stanly County Schools,15,11,112,125,379,391,573,496,2817,2633,8315,394,364,3,2
2020,850,Stokes County Schools,2,9,11,3,131,146,93,87,2590,2405,5792,152,162,1,0
2020,860,Surry County Schools,5,3,10,12,933,911,101,76,2620,2483,7415,128,133,0,0
2020,861,Elkin City Schools,0,0,5,4,130,126,15,21,406,416,1196,41,32,0,0
2020,862,Mount Airy City Schools,0,0,8,11,185,161,65,60,540,486,1610,66,28,0,0
2020,870,Swain County Schools,196,214,7,7,59,59,13,3,632,614,1925,57,62,1,1
2020,880,Transylvania County Schools,4,5,6,11,171,166,73,66,1328,1232,3339,129,146,2,0
2020,890,Tyrrell County Schools,0,0,4,4,58,69,94,82,132,88,586,20,34,0,1
2020,900,Union County Schools,46,27,1064,1094,3978,3778,2542,2375,12804,11787,41391,957,917,13,9
2020,910,Vance County Schools,5,2,24,34,394,390,1747,1725,391,365,5273,98,93,5,0
2020,920,Wake County Schools,213,183,8057,7798,15295,14480,18502,17536,37874,35597,161835,3066,3045,90,99
2020,930,Warren County Schools,58,77,4,5,85,82,572,561,137,114,1777,41,37,2,2
2020,940,Washington County Schools,1,0,2,5,44,46,465,464,56,49,1176,22,22,0,0
2020,950,Watauga County Schools,7,6,34,43,234,209,37,23,1977,1943,4646,63,66,3,1
2020,960,Wayne County Schools,17,11,109,96,2346,2165,3107,2921,3268,2851,18037,571,554,10,11
2020,970,Wilkes County Schools,5,8,24,19,702,660,157,142,3336,3246,8992,356,336,0,1
2020,980,Wilson County Schools,12,13,73,69,1153,1131,2414,2340,1661,1532,10953,283,262,5,5
2020,990,Yadkin County Schools,6,5,9,9,692,652,85,66,1786,1579,5075,91,92,2,1
2020,995,Yancey County Schools,5,5,1,1,153,132,4,5,916,785,2071,37,26,1,0
2024,10,Alamance-Burlington Schools,25,31,203,185,3556,3281,2787,2652,4070,3721,22171,878,757,14,11
2024,20,Alexander County Schools,1,1,41,34,258,261,107,84,1712,1556,4274,97,119,0,3
2024,30,Alleghany County Schools,1,0,0,1,173,180,3,3,477,451,1324,16,16,0,3
2024,40,Anson County Schools,5,2,19,22,129,120,818,801,415,426,2912,74,80,1,0
2024,50,Ashe County Schools,1,2,6,6,194,176,6,8,1113,1061,2635,27,35,0,0
2024,60,Avery County Schools,2,2,3,7,132,125,2,4,763,681,1769,24,23,1,0
2024,70,Beaufort County Schools,4,2,15,12,499,542,897,847,1252,1184,5649,207,184,3,1
2024,80,Bertie County Schools,0,3,5,4,24,27,718,678,90,64,1688,35,40,0,0
2024,90,Bladen County Schools,42,29,4,2,432,410,708,649,682,637,3861,123,139,1,3
2024,100,Brunswick County Schools,23,39,50,37,1188,1123,934,924,4145,3811,13238,460,486,11,7
2024,110,Buncombe County Schools,29,29,125,144,2399,2286,838,704,7324,6949,22045,545,576,52,45
2024,111,Asheville City Schools,4,0,14,19,154,192,371,326,1235,1215,3890,159,151,28,22
2024,120,Burke County Schools,5,7,362,282,1264,1078,226,221,3608,3351,11274,416,416,23,15
2024,130,Cabarrus County Schools,59,51,2132,2129,3437,3336,4002,3971,7079,6682,34877,966,985,20,28
2024,132,Kannapolis City Schools,4,6,22,25,1088,1042,733,696,687,626,5358,220,208,0,1
2024,140,Caldwell County Schools,6,6,51,42,747,732,270,271,3933,3648,10384,361,311,4,2
2024,150,Camden County Schools,1,0,6,8,54,66,51,70,765,777,1926,72,55,0,1
2024,160,Carteret County Schools,11,10,36,41,445,398,180,179,3162,2943,7926,256,242,12,11
2024,170,Caswell County Schools,4,3,7,3,93,108,412,371,514,449,2092,67,61,0,0
2024,180,Catawba County Schools,5,1,575,606,1463,1465,465,440,4840,4558,15629,618,584,7,2
2024,181,Hickory City Schools,0,2,97,87,513,501,355,374,669,662,3704,215,219,3,7
2024,182,Newton-Conover City Schools,0,0,103,105,405,395,142,138,570,501,2604,134,111,0,0
2024,190,Chatham County Schools,9,4,67,72,1450,1372,475,474,2342,2076,8830,242,236,5,6
2024,200,Cherokee County Schools,7,15,10,11,133,101,28,31,1299,1195,3000,87,83,0,0
2024,210,Edenton-Chowan County Schools,1,1,2,2,95,84,401,354,364,339,1743,41,58,1,0
2024,220,Clay County Schools,6,1,0,3,59,52,6,1,569,483,1229,20,28,1,0
2024,230,Cleveland County Schools,8,7,41,44,654,608,1927,1766,4102,3876,14017,490,485,4,5
2024,240,Columbus County Schools,88,85,3,3,339,308,728,747,1302,1254,5175,168,137,8,5
2024,241,Whiteville City Schools,10,10,4,6,123,125,392,400,425,356,1998,73,74,0,0
2024,250,Craven County Schools,13,15,292,266,923,844,1590,1494,2956,2773,12410,590,612,22,20
2024,260,Cumberland County Schools,312,317,475,473,4023,3930,11441,10807,6094,5676,48468,2361,2321,122,116
2024,270,Currituck County Schools,3,2,11,17,243,223,89,103,1743,1619,4506,225,223,3,2
2024,280,Dare County Schools,2,3,16,17,485,490,32,38,1845,1724,4965,169,144,0,0
2024,290,Davidson County Schools,22,17,138,157,1224,1132,463,379,6947,6425,17709,426,373,2,4
2024,291,Lexington City Schools,5,2,44,44,534,528,460,439,271,222,2842,144,143,2,4
2024,292,Thomasville City Schools,4,2,8,14,420,391,391,396,150,150,2104,82,94,1,1
2024,300,Davie County Schools,3,4,27,27,532,517,225,200,2199,2005,6010,130,140,1,0
2024,310,Duplin County Schools,40,28,14,11,2310,2169,958,995,1435,1296,9539,134,143,3,3
